"","V1","V2"
"294","Närgånget, personligt och hörvärt! Breddar bilden av en stark och kompetent kvinna. Tror även kritikerna får en mer nyanserad bild av partiledaren @BuschEbba Söndagsintervjun - Ebba Busch Thor – om att vända andra kinden till
http://sverigesradio.se/sida/avsnitt/1085545?programid=4772 … @kdriks","kdriks"
"295","Idag skriver @Ladaktusson på Aftonbladets debattsida med anledning av tidningens granskning av regeringens bistånd till palestinska områden.","kdriks"
"296","Fantastiskt media-genomslag i Dalarna! SVT, SR, Dala-Demokraten, Falukuriren och Borlänge Tidning rapporterar om hur KD vill stärka försvaret. I boken ”För ett tryggt Sverige” förklarar jag hoten mot mot Sverige och vad som behöver göras. Läs den själv! 
https://kd.nu/bok/ForEttTryggtSverige-MikaelOscarsson.pdf …","kdriks"
"297","Internationella familjedagen idag passar på att påminna om vikten valfrihet i föräldraförsäkring","kdriks"
"298","Skriver på Aftonbladets debattsida apropå tidningens granskning av regeringens bistånd till palestinska områden.","kdriks"
"299","”Socialismen tappar bort den enskildes rättigheter. Liberalismen tappar ibland det gemensammas rätt till förmån för den starkes rätt. Vi tror på ett samhälle där familj och föreningsliv har en viktig del, men också på ett samhälle där du tillåts vara den du är” - Acko AJ Läs","kdriks"
"300","Ja, testa dina åsikter!","kdriks"
"301","Vi kommer i alla lägen ta strid mot familjefientliga förslag & värna familjers möjlighet att få ihop livspusslet.

I en ny SIFO-undersökning om föräldraförsäkringen svarade 76 % att föräldrarna ska få bestämma själva hur alla dagar ska fördelas. Vi håller med!","kdriks"
"302","Efter valet 2006 fick Kristdemokraterna ansvaret för sjukvården i regeringsarbetet. Vi halverade då vårdköerna.
Vi städade upp vården efter Göran Persson. Vi är redo att göra detsamma med Stefan Löfvens vårdköer. #vårdpol #svpol","kdriks"
"303","Skriver idag i hela Mittmedia om behovet av mer pengar till sjukvården men framförallt mer sjukvård för pengarna. Der kräver reformer som förändrar arbetssätten - för en välfärd man kan lita på. #svpol #vårdpol #välfärdslöftet","kdriks"
"304","""Människovärdet sätts inte alltid i främsta rummet när det gäller den politiska debatten. Vi behöver fler diskussioner om värderingar. Vad vi med politiken vill ge medborgarna."" 

Läs den stora intervjun med @AckoAnkarberg i @Corrennyheter:","kdriks"
"305","Ebba Busch Thor (KD): Flytta hem sjukvården till de äldre https://omni.se/busch-thor-flytta-hem-sjukvarden-till-de-aldre/a/1kG6pJ … @BuschEbba @kdriks #Svpol","kdriks"
"306","@CarolineSzyber betonar vikten av att öka rörligheten på bostadsmarknaden i Agenda @bopol","kdriks"
"307","Bostäder är en del av samhällsbygget. Staten ska ta ett större ansvar men det måste också gå till dem som behöver det mest. Se @CarolineSzyber debattera mot @nooshiit i #svtagenda 30 min i programmet. https://www.svtplay.se/video/17754543/agenda/agenda-13-maj-21-15-1?start=auto …","kdriks"
"308","Glädjande besked från Etiopien. Kristdemokraternas  @Desireekd och @SofiaDammKD har länge kämpat för att sätta press på svenska regeringen att öka sina ansträngningar för att hjärtläkaren Fikru Maru skulle få en rättssäker prövning och kunna återförenas med sin familj.","kdriks"
"309","Live på Facebook just nu: Tuffa frågor ärliga svar med Bert Karlsson & @BuschEbba i Växjö. 

https://www.facebook.com/Kristdemokraterna/videos/10155459017863365/ …","kdriks"
"310","Ebba Busch Thor skriver på kontrakt för Sveriges äldre – lovar väljarna att inte bryta sina löften.
https://www.expressen.se/nyheter/val-2018/ebba-busch-thor-skriver-pa-kontrakt-for-sveriges-aldre/ …","kdriks"
"311","Strax medverkar jag i Studio Ett i debatt med bl.a. @strandhall om valets viktigaste fråga. Lyssna gärna!","kdriks"
"312","Säg vad du vill @jsjostedt Frågan om böneutrop i ett mångkulturellt samhälle och hur vi ska leva tillsammans är av yttersta vikt. Att reducera det till en fråga om högtalare är aningslöst. Det är V & regeringen som inte tagit bort pensionärsskatten och som jagat assistanstimmar.","kdriks"
"313","Ebba Busch Thor - Olyckligt beslut av polisen att tillåta böneutrop i Växjö","kdriks"
"314","Ebba Busch Thor: Olyckligt att tillåta böneutropen https://omni.se/ebba-busch-thor-olyckligt-att-tillata-boneutropen/a/wEme61 … @BuschEbba @annieloof @bjorklundjan @kdriks #Svpol","kdriks"
"315","Idag blir det seniordagen i Kungsträdgården. Sänder också live därifrån med @LisaofSweden vad vill ni vi pratar om?","kdriks"
"316","Politik från @kdriks som skulle göra skillnad på riktigt för många av våra äldre! #äldresagenda #välfärdslöftet","kdriks"
"317","Kristdemokraterna har länge kämpat för bättre ekonomi för de sämst ställda pensionärerna. Här är varför.     Våra förslag om kraftigt höjt bostadstillägg skulle göra stor skillnad. Och vi driver höjt grundskydd i pensionsgruppen.","kdriks"
"318","Tack för alla hejarop och medskick ikväll och för hjälpen att lyfta #äldresagenda för 2 miljoner seniorer i Sverige. För ett Sverige man kan lita på! Tack! #pldebatt #svpol","kdriks"
"319","Morgonkampanj efter gårdagens partiledardebatt. #pldebatt #svtagenda","kdriks"
"320",".@kdriks @BuschEbba i kvällens partiledardebatt ”familjeåterförening inom migrationspolitiken är av största vikt för oss kristdemokrater”#pldebatt","kdriks"
"321","""Jag önskar att vi skulle kunna sluta låtsas, och istället tala klarspråk om hur det ser ut i svensk politik. Jag tycker Ulf Kristersson resonerar klokt, vi behöver en långsiktig och överblickbar migrationspolitik i Sverige."" säger @buschebba i #pldebatt","kdriks"
"322","""Många av de problem vi har relaterade till migration beror på bristande integration. Vi behöver vara övertydliga med att det i Sverige finns värderingar som inte är valbara. I Sverige ska vi leva med varandra – inte bredvid varandra."" säger @buschebba i #pldebatt","kdriks"
"323","Ebba Busch Thor: ""Vi har sett en fördubbling av sexualbrotten"". Här sammanfattar SvD debatten. #pldebatt","kdriks"
"324",".@kdriks @BuschEbba i kvällens partiledardebatt ”hur hjälper det att människor som flyr från våld och förtryck möter detsamma i Sverige genom hedersförtryck”#pldebatt","kdriks"
"325","""Vi behöver 10 000 fler poliser. Vi vill säkerställa att poliser i yttretjänst får höjda löner nu, och vi vill införa en ny 1 årig polisutbildning. Alldeles för många kommuner behöver stärka upp sin trygghet med väktare."" säger @buschebba #pldebatt","kdriks"
"326","”Jonas Sjöstedt hur hjälper dina oneliners de kvinnor som möter det hedersförtryck de flytt från när de kommer till Sverige?” frågar @buschebba i #pldebatt","kdriks"
"327","”Kan du nämna en enda vårdkö som kortats under din tid vid makten, Stefan Löfven?” frågar @buschebba i #pldebatt","kdriks"
"328","”Kan du nämna en enda vårdkö som kortats under din tid vid makten, Stefan Löfven?” 
- Ebba Busch Thor (KD)
#pldebatt","kdriks"
"329","Löfven du Sol- och vårar Sveriges pensionärer. Lovar i valrörelse men leverera aldrig, säger @BuschEbba #Pldebatt","kdriks"
"330","Vilka värderingar vi har i vårt samhälle. Det syns också i vår lagstiftning. Den stora delen av de som döms för våldtäkt döms till minimistraffet. Två år. Det är inte rätt. Det ger inte brottsoffret den upprättelse de förtjänar #pldebatt","kdriks"
"331","Ni är emot att man automatiskt utvisar asylsökande som utsatt kvinnor för sexuella övergrepp. Om man har så lite respekt för våra lagar att man begår övergrepp samtidigt som man begär vårt skydd, varför ska man få stanna i Sverige? frågar @BuschEbba Jonas Sjöstedt i #pldebatt","kdriks"
"332","Sexualbrotten ökar snabbt och värst drabbas unga kvinnor. På några år har sexualbrotten fördubblats. I höstas fick vi höra hur polisen tvingas prioritera bort att utreda våldtäkter för att antalet skjutningar och mord tog alla resurser. Då behövs fler poliser. #pldebatt","kdriks"
"333","Pensionärsskatten ska bort. @kdriks har ett fullt finansierat förslag för detta, oavsett av statsministern påstår. #pldebatt","kdriks"
"334","Stefan Lövfen lovade pensionärerna många saker inför valet 2014 som han sedan inte höll. Nu är det val igen och han lovar nya saker. Fler poliser, högre pensioner, bättre vård. Men han sol och vårar de äldre. Vad säger att han kommer att hålla löftena denna gång? @BuschEbba","kdriks"
"335","Löfven lovar och lovar. Men hur ska någon kunna lita på hans löften idag när han svikit de löften han ställde ut 2014? 

Vårdköerna har fördubblats och vi har den lägsta polistätheten på tio år. Trots högkonjunktur. Sverige behöver en ny statsminister och ny regering.","kdriks"
"336","Politik handlar om att vilja och att välja. Bra av @BuschEbba ”det handlar om prioriteringar” sänka rätt skatter, satsa på rätt saker” #Pldebatt #svtagenda","kdriks"
"337",".@kdriks @BuschEbba i kvällens partiledardebatt: ”ingen har hittills nämnt våra äldre som består av två miljoner av befolkningen”#pldebatt","kdriks"
"338","”Det är många som inte kan lita på att Sverige fungerar. Det är ett välfärdssvek som vi måste vända. Vi måste ha en välfärd som går att lita på.” säger @buschebba","kdriks"
"339","Härligt uppladdning inför #pldebatt manifestation #äldresagenda","kdriks"
"340","”Människovärdet måste sättas i centrum för en välfärd att lita på” @buschebba #pldebatt","kdriks"
"341","”Det här valet handlar om prioriteringar, det handlar om att man ska kunna lita på välfärden. Det handlar om de cancerpatienter som inte får vård i tid, och de äldre som inte kan lita på att det finns plats för dem på äldreboenden.” inleder @buschebba #pldebatt","kdriks"
"342","Nu inleds #pldebatt, @BuschEbba är redo!","kdriks"
"343","Kl. 20:00 är det dags för valårets första partiledardebatt i SVT Agenda.  @BuschEbba deltar i manifestation för äldrefrågor innan debatten #äldresagenda #pldebatt","kdriks"
"344","Manifestation för #äldresagenda innan SVT debatt. Se manifestationen här:","kdriks"
"345","”Jag tycker att det är anmärkningsvärt att äldrefrågan saknas när den berör två miljoner av den svenska befolkningen, det är lite av en skandal” säger @BuschEbba inför kvällens debatt

 #pldebatt #äldresagenda #svpol","kdriks"
"346","Ikväll är det dags valårets första partiledardebatt i SVT Agenda. Missa inte det, ikväll 20:00 på SVT 2","kdriks"
"347","Hör @BuschEbba om uppväxten, det politiska engagemanget. Hör henne ta ton i Söndagsintervjun https://sverigesradio.se/sida/avsnitt/1085545?programid=4772 … via @sondagsintervju","kdriks"
"348","Vi vill avskaffa landstingens sjukvårdsansvar och återföra ansvaret för universitetssjukhusen, ­skriver Ebba Busch Thor och Björn-Owe Björk.","kdriks"
"349","Jag gillar Agendas upplägg med en duell per område. Men hur kan sjukvård INTE vara ett ämne?? En halv miljon(!) i vårdkö vid årsskiftet 19/20 om inget görs.","kdriks"
"350","Vad krävs för att äldres situation ska diskuteras i #svtagenda? Bristen på äldreboendeplatser, behovet av förstärkning av äldres ekonomi och mer tillgänglig vård för äldre förtjänar utrymme i partiledardebatten, men så tycks det aldrig bli. #äldresagenda","kdriks"
"351","Varför är äldrefrågorna inte uppe på agendan? När SVT idag släppte ämnena för partiledardebatten i @svtagenda på söndag står det klart att äldrefrågorna inte finns med som ämne denna gång heller. Dags att prata om #äldresagenda #svpol","kdriks"
"352","Varför vågar inte den svenska regering ställa tydliga krav på den palestinska myndigheten och tydliggöra för sitt systerparti Fatah att antisemitism och uppvigling till våld inte är förenligt med svenskt stöd. #utvpol #utrikespol","kdriks"
"353","Hög tid att Wallström ställer krav på Abbas”, skriver @BuschEbba @SofiaDammKD @kdriks","kdriks"
"354","Antisemitism och uppvigling till våld ska aldrig accepteras, inte i Palestina och inte på Malmös gator.","kdriks"
"355","Mahmoud Abbas hävdar alltså i ett tal att Förintelsen var judarnas egna fel och att de inte har historiska rötter till Israel. Starka ord om antisemitism när Löfven talade på firandet av #Israel70, men vad betyder orden i praktiken? Agerar @SwedishPM?","kdriks"
"356","Detta https://sverigesradio.se/sida/artikel.aspx?programid=97&artikel=6943876 … visar varför lagstiftning om telefonförsäljning behövs","kdriks"
"357","8 av 10 poliser uppger att det är så stor polisbrist på den egna enheten att man inte klarar av att göra vad som förväntas. Sveriges polistäthet är den lägsta på 10 år. 

Det krävs 10 000 fler poliser, höjda polislöner och bättre arbetsvillkor. @kdriks","kdriks"
"358","Kristdemokraterna är kritiska till regeringens nya boendeform för äldre. 

– Nu höjer regeringen i praktiken trösklarna för att komma in på ett trygghetsboende genom att införa biståndsbedömning, säger Jakob Forssmed, KD:s ekonomiskpolitiske talesperson.","kdriks"
"359","Politiken ska stödja, men aldrig styra familjerna! säger @Ladaktusson #1maj #svpol #välfärdslöftet","kdriks"
"360","Vår Europaparlamentariker @Ladaktusson talar på familjens dag, 1 maj #svpol #välfärdslöftet","kdriks"
"361","1 maj-tal av @BuschEbba ”Trygga familjer är en vinst för Sverige” #svpol #välfärdslöftet","kdriks"
"362","Idag på 1 maj firar vi familjens frihet! Varmt välkommen för avmarsch 11.30. 12.00 börjar mötet på torget och ca 12.15 talar jag och ca 12.35 @Ladaktusson Välkomna! #1maj #svpol https://www.facebook.com/events/237019763528341/?ti=icl …","kdriks"
"363","Läs @BuschEbba i @NTnyheter hur vi vill förbättra vården och ha en jämlik vård över hela landet. #svpol #välfärdslöftet","kdriks"
"364","Nya direktiven till LSS-utredningen inte publicerade än men låter som mycket skrik för lite ull. 11 veckors längre tid och lite justering i sparkrav ger knappast helt nya resultat om inte regeringen också ändrar inställning. #svpol","kdriks"
"365","I dag presenterade regeringen nya direktiv för LSS-utredningen. De tidigare besparingskraven slopas nu, något som många efterfrågat länge. Varför görs förändringen nu och vad kommer den egentligen att innebära? Hör debatt mellan @lenahallengren (S) och @EmmaHenriksson (KD).","kdriks"
"366","Exempelvis måste alla poliser i yttre tjänst få genomföra utbildning i att hantera terrorattentat. Det hinns inte med idag pga resursbrist. 

Förstärkningsvapen behöver finnas tillgängliga i polisbilarna. Och tillgång till personlig skyddsutrustning för varje polis.","kdriks"
"367","Bra att regeringen ändrar LSS-direktiv. Men 1) varför krävdes det att vi gick in i valrörelse och rädsla för att förlora makten för att S skulle agera? 2) Vad händer med alla som redan drabbats av besparingar? #svpol #lss","kdriks"
"368","Gästade ikväll Sollentuna för att bli utfrågad om @kdriks företagspolitik. Tack @Ramstrand för inbjudan.","kdriks"
"369","Berättar om en viktig förutsättning för att kunna förstärka primärvården. @BuschEbba @jakobforssmed @kdriks","kdriks"
"370","KD vill att patienter ska få träffa samma läkare på sin vårdcentral och tillföra 800 fler läkare fram till 2021 https://omni.se/just-nu-vi-ska-rensa-upp-stefan-lofvens-vardkoer/a/MgB0r0 … @kdriks @BuschEbba","kdriks"
"371","”Det har rått en stor osäkerhet och vånda för personer med LSS. Vi måste återupprätta LSS:en, och i vår budget finns det en förstärkning av LSS” berättar @jakobforssmed","kdriks"
"372","”Alla äldre ska dessutom erbjudas ett äldresamtal” utvecklar @jakobforssmed satsningarna på äldres omsorg och vårdbehov","kdriks"
"373","Vi förstärker kombinerad SFI och yrkesutbildning för att stärka möjligheten för fler att få jobb och bli en del av samhällsgemenskapen. @jakobforssmed","kdriks"
"374","”Ensamheten skjuter i höjden bland äldre. Ensamheten leder till kronisk stress. Det behövs fler äldreboendeplatser som bidrar gemenskap för de äldre” säger @jakobforssmed","kdriks"
"375","Dagens stora nyhet är ett paket för nära vård. Det är reformer för en tillgängligare vård. Som bland annat innehåller:
 Fler allmänläkare 
 Hemsjukvård för äldre
 Patienter ska ha rätt till fast läkarkontakt
 Möjlighet för läkare att öppna egna läkarmottagningar","kdriks"
"376","”Sjukvården i Sverige är för sjukhustung idag. För lite resurser läggs på primärvården och hemsjukvården. Det påverkar tillgängligheten till vård” säger @BuschEbba","kdriks"
"377","”Vi klarade av att rensa upp i Göran Perssons vårdköer, vi kommer rensa upp Stefan Löfvens vårdköer” säger @BuschEbba","kdriks"
"378","”Vårdköerna har fördubblats. Det är allvarligt. Vi saknar strukturellt riktiga reformer från regeringen för vården” inleder @BuschEbba presskonferensen #svpol","kdriks"
"379","På väg till presskonferens @kdriks","kdriks"
"380","Alldeles strax inleds presskonferensen där @BuschEbba och @jakobforssmed presenterar Kristdemokraternas budget #svpol","kdriks"
"381","""Sverige är ett extremt land när det kommer till organiseringen av sjukvården"" @BuschEbba och @AckoAnkarberg skriver i @dagenssamhalle om att svensk sjukvård behöver reformeras.

Läs hela artikeln här: https://www.dagenssamhalle.se/debatt/kd-vi-maste-kunna-lita-pa-primarvarden-21862 … #svpol","kdriks"
"382","Alla ska kunna välja sin fasta läkare och lista sig på denna för en trygg vård. Primärvården behöver byggas ut för att vara tillgänglig när folk behöver den! Bra av @kdriks @AckoAnkarberg @BuschEbba #tryggvard #vitaransvar","kdriks"
"383","Det går att förändra hälso- och sjukvården. Långa köer för patienterna och bristande arbetsmiljö för medarbetarna får inte bli ett normaltillstånd. @kdriks #välfärdslöftet","kdriks"
"384","Här är @kdriks förslag för en utbyggd primärvård som på riktigt blir den nära trygga vården.","kdriks"
"385","Se @BuschEbba frågas ut av Robert Aschberg i @AftonbladetTV https://www.aftonbladet.se/tv/a/251086  #välfärdslöftet","kdriks"
"386","Äldresamtal ett led i att bryta ensamhet och isolering hos äldre, informera om stöd och ge äldre bättre verktyg för hälsa. Sådana samtal sedan länge etablerade i bl.a. Danmark. Vissa kommuner gör det, men vi föreslår nu att alla äldre ska erbjudas detta. Berättar mer i Dagen:","kdriks"
"387","""Kristdemokraterna satsar på fler domstolar i sin vårbudgetmotion som presenteras på torsdag. Fem nya tingsrätter, en ny hovrätt och en ny kammarrätt föreslås. Vi måste bryta trenden mot ett alltmer centraliserat rättsväsende"" säger @jakobforssmed","kdriks"
"388","Besöksförbud. Riksdagen ställer sig idag bakom KD:s förslag att avvisa de som stör ordningen på sjukhus. Ett utbrett problem. När man är som mest utsatt och i behov av vård ska man lita på att sjukhuset är en trygg plats.","kdriks"
"389","""Det är en sak att ha en besvärlig patient och en helt annan att hantera stora grupper med människor som antingen vill skada en patient eller personalen”, säger Andreas Carlson vår rättspolitiska talesperson.","kdriks"
"390","KD äldresatsar i vårbudgeten. 160  miljoner kr för att kommuner ska erbjuda alla över 80 ett samtal om livssituationen.
#svpol","kdriks"
"391","Ikväll frågas jag ut av Robert Aschberg och @Aftonbladet. Välkommen till Scandic Malmen kl 19.00 eller se utfrågningen på webben! Mer info i eventet. #svpol https://www.facebook.com/events/220562468691266/?ti=icl …","kdriks"
"392","Vi behöver återinföra Kömiljarden och den ska innehålla fler moment än tidigare för att bli riktigt bra. @kdriks","kdriks"
"393","Långa köer riskerar kvaliteten och innebär betydande problem för patienten. Dessutom riskerar köer orsaka etisk stress hos vårdpersonalen. Krävs statlig styrning för att vävda utvecklingen. @kdriks","kdriks"
"394","Välkommet om det stämmer. LSS är en rättighetslag som måste återupprättas. @EmmaHenriksson kommenterar. @kdriks #välfärdslöftet","kdriks"
"395","Just nu: fullsatt i Uppsala när @JohanIngero ställer tuffa frågor till @BuschEbba #svpol","kdriks"
"396","Om en liten stund börjar ”raka frågor - ärliga svar” i Uppsala. Följ livesändningen här och ställ dina frågor i feeden!","kdriks"
"397","Ikväll blir det rakare frågor än någonsin! Calle Schulman har fått sent förhinder och istället ställer publiken frågorna. @JohanIngero modererar och ni ställer frågorna via livesändningen!","kdriks"
"398","Alla dessa fantastiska medarbetare i vården! Imponerad av Enköpings lasaretts arbete med hemsjukvård hos många äldre. #svpol #välfärdslöftet","kdriks"
"399","Studiebesök och pressträff på Enköping Lasarett med @BuschEbba och @BjornOwe. Kristdemokraterna presenterar en stor satsning på vårdcentraler i Uppsala län. #välfärdslöftet #svpol","kdriks"
"400","Söndag och besök hos bästa @bjorklundjan med hela alliansgänget! @annieloof och Ulf! #svpol #librix","kdriks"
"401","Vi behöver underlätta för filantropiskt engagemang! Jag deltar i samtal om filantropi med bl a @lisa_pelling och @AnnaRyott på Entreprenörskapsforums konferens. Går att följa live här, vårt panel börjar 09.15.","kdriks"
"402","Ikväll är det partiledarsamtal med @BuschEbba och tidningen @Dagen i Uppsala Pingstkyrka #svpol","kdriks"
"403","Följ utfrågningen live! http://www.dagen.se/1.1132470  @FlisFerreira @Dagen #svpol","kdriks"
"404","Ikväll frågas jag ut av tidningen @Dagen och dess VD och chefredaktör @FlisFerreira och pingstföreståndaren Dan Salomonsson. Ses bäst på plats men så klart också på Dagens webb. #svrel #svpol","kdriks"
"405","""Det är inte okej att mammorna i norra Dalarna i dag får åka upp till 27 mil för att föda barn i Falun. Det innebär en otrolig stress och osäkerhet."" DT skriver om @buschebba och @BSacredeus besök på Falu Lasarett.","kdriks"
"406","I kväll är det dags för det sista partiledarsamtalet. Jag och Dan Salomonsson intervjuar @BuschEbba från @kdriks kl 19.00 i Uppsala Pingstkyrka. Någon fråga vi inte får missa att ställa? @Dagen i samarbete med #uppsalapingst","kdriks"
"407","Både @lenahallengren och @regner_asa har tackat nej till min inbjudan att diskutera LSS-nedskärningarnas konsekvenser för människor. Jag ger mig inte. Nu vill jag samla in era berättelser! Läs mer här: https://www.facebook.com/DavidLegaKD/photos/a.257865927559714.72076.251829904829983/1880988438580780/?type=3&theater … #räddaLSS #LegamöterLena","kdriks"
"408","Grattis Gävle! Ikväll intar vi Harrys! Välkomna att ta en kaffe, något att dricka i baren eller något att äta och lyssna på @stikkanlj utfrågning. Och ställ dina frågor! 18.00","kdriks"
"409","Riksdagen röstade idag igenom Alliansens förslag om tjänstemannaansvar. Ansvarslöshet måste få tydliga konsekvenser.","kdriks"
"410","DEBATT. Vårdpersonal behöver ett bättre rättsskydd, skriver bl a @hampushagman @kdriks","kdriks"
"411","""Både personal & patienter har rätt till en trygg vårdmiljö. KD föreslår därför en lag om besöksförbud på sjukhus för de som hotar säkerheten för personal och patienter."" 

Läs debattartikeln av @andreas_carlson, @hampushagman & Magnus Berntsson","kdriks"
"412","Vår intervjuserie #MittSverige fortsätter idag med kristdemokraternas @BuschEbba som tar oss till Markaryd i Småland. https://sverigesradio.se/sida/artikel.aspx?programid=1637&artikel=6932152 …","kdriks"
"413","Lyssna nu 15.10 i @P4Gavleborg här: https://sverigesradio.se/gavleborg ","kdriks"
"414","Alliansen beredd att prata om snabbtåg - Nyheter (Ekot) https://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6932837 … via @sr_ekot","kdriks"
"415","”Inför skriftligt avtal vidtelefonförsäljning”, skriver @CarolineSzyber @kdriks","kdriks"
"416","En särskild händelse väckte en ”helig vrede” och ett engagemang för äldreomsorgen hos Ebba Busch Thor (KD). Vi har kommit till den sjunde delen i Mitt Sverige – och turen har kommit till @kdriks .  https://t.sr.se/2qDBZCW  #MittSverige","kdriks"
"417","Replikerar regeringen tillsammans med kollegorna:","kdriks"
"418","”Vi betalar ett högt pris för regeringens passiva politik. Sverige har inte råd att med det en mandatperiod till. Den här vårpropositionen visar att det är dags att byta ut regeringen.” @jakobforssmed","kdriks"
"419","”Socialdemokraterna lovade inför valet en sjukvård i världsklass. Allt färre håller, snart fyra år senare, med om den beskrivningen. En sjunkande andel av de svenska patienterna tycker att sjukvårdssystemet fungerar bra.” @jakobforssmed  #vårbudget","kdriks"
"420","""Polistätheten har minskar varje år sedan Löfven tillträdde. Polistätheten har försämrats så kraftigt att vi nu är nere på siffror vi inte sett på 10 år."" säger @jakobforssmed i budgetdebatten #vårbudget","kdriks"
"421","Sverige betalar ett högt pris för regeringens passiva politik. Det är de som inte får en plats på äldreboendet som betalar priset. Och det är alla som är sjuka och i behov av vård, som får vänta i allt längre vårdköer som betalar priset. @jakobforssmed","kdriks"
"422","Finansministern verkar inte vilja erkänna de besparingskrav på assistansersättning som de har krävt i utredningen om LSS. Eller för den delen att regleringsbrevet till myndigheten var startskottet för nuvarande nivå på avslag. #svpol","kdriks"
"423","Finansministern sa just i budgetdebatten att KD skär ner till vård/omsorg via minskade statsbidrag. Jag fick inte svara då hon hade slutordet. Det är riktigt att vi inte ökar generella stöd lika mycket - istället lägger kd 27,5 mrd MER än reg på tre år i prestationsbaserade stöd.","kdriks"
"424","Vården har under mandatperioden blivit allt skröpligare. Men regeringen skriver inte ut rätt medicin. För vårdköerna har fördubblats, det saknas vårdplatser och väntetiderna på akuten ökar. #vårdbudget","kdriks"
"425","”Vilket område tycker Finansministern är det största misslyckandet under mandatperioden, är det vården, äldreomsorgen, polisen eller tudelningen på arbetsmarknaden?” frågar @jakobforssmed under budgetdebatten #vårbudget","kdriks"
"426","Nu är budgetdebatten igång! En samlad Allians med en reformagenda mot en passiv regering som lagt fram sin sista ekonomiska proposition.         Följ via http://riksdagen.se ","kdriks"
"427","Vallöftet sprack. 400 miljoner nu kommer inte att rätta till det. 
Det krävs mer pengar och en annan styrning för att klara #välfärdslöftet  @kdriks","kdriks"
"428","Fler extratjänster hjälper inte mer än ett ytterst fåtal. För att nyanlända ska få jobb i större omfattning krävs sänkta trösklar genom lägre ingångslöner, förändrad arbetsrätt, utökat RUT-avdrag och mer yrkesutbildning #svpol #08pol #sthlmpol #kdriks","kdriks"
"429","Regeringens politik hjälper inte nyanlända ut på arbetsmarknaden. Det krävs strukturella reformer och inte fler statliga extratjänster. Människor ska kunna stå stå på egna ben och få verktyg för att nå dit #svpol #08pol #sthlmpol #kdriks","kdriks"
"430","Regeringen bedriver en ”passivitetens politik” säger @jakobforssmed @kdriks #Svpol #våp18 https://omni.se/just-nu-regeringen-driver-en-passivitetens-politik/a/7lgL8w …","kdriks"
"431","”Regeringen lovar fler poliser. Men under mandatperioden har antalet poliser blivit färre och polistätheten har minskat med 8 %.” - @jakobforssmed #vårbudget","kdriks"
"432","Vårdköerna har fördubblats, det saknas vårdplatser, och väntetiderna på akuten ökar.","kdriks"
"433","”4 646 äldre fick vänta i mer än 90 dagar på särskilt boende efter beslut om att få en plats. Regeringen är helt passiv inför det.” - @jakobforssmed #vårbudget","kdriks"
"434","”Löfven lovade bättre sjukvård 2014. Istället har vårdköerna fördubblats under mandatperioden. Han kan inte få en mandatperiod till” - @jakobforssmed #vårbudget","kdriks"
"435","Följ presskonferensen via TV4 play #vårbudget

https://www.tv4play.se/program/nyheterna/3966858 …","kdriks"
"436","”Sverige betalar ett högt pris för regeringens passivitet inför tudelningen på arbetsmarknaden, samt problemen i vård, omsorg, lag och ordning.” - @jakobforssmed #vårbudget","kdriks"
"437","Jakob Forssmed på väg till presskonferen #vårbudget","kdriks"
"438","09.45 KD kommenterar regeringens vårbudget https://omni.se/09-45-kd-kommenterar-regeringens-varbudget/a/7lgL8w … @kdriks @jakobforssmed #våp18","kdriks"
"439","Klockan 09:45 håller @jakobforssmed presskonferens med anledning av att regeringen nu på morgonen presenterat vårbudgetpropositionen. 

Följ presskonferensen via livesändningen hos @Expressen https://www.expressen.se/tv/nyheter/live/live-tv-senaste-nyheterna-med-expressen-tv/ …","kdriks"
"440","Mandatperiodens bokslut - VÅP18 - visar att Sverige betalar ett högt pris för regeringens passiva politik. 

Mer än fördubblade vårdköer. Ökad äldreboendebrist. Färre poliser. Fler arbetslösa i utsatt ställning - i högkonjunktur

Priset är för högt - passiviteten måste brytas!","kdriks"
"441","Användning av kemiska vapen är oacceptabel. USA:s, Storbritanniens och Frankrikes agerande därför rimligt. Det går inte att förbli likgiltig gentemot det enorma lidande folket i Syrien utsätts för. #syrien #svpol","kdriks"
"442","Dagens dom är ju verkligen ett tungt bevis för att det har varit helt fel tolkning de här åren, säger @EmmaHenriksson i @SvD #svpol #räddalss #välfärdssveket","kdriks"
"443","”Skatterna styr vårt beteende. Därför är det fascinerande att denna regering väljer att höja skatten på jobb, givmildhet, förkovran & sparande. Saker som brukar anses vara dygder. Regeringen genomför inte en grön skatteväxling, de genomför en rödgrön svartväxling” @jakobforssmed","kdriks"
"444","Just nu debatterar @jakobforssmed med de andra riksdagspartiet om det ekonomiska läget i Sverige. Följ debatten live via länken:","kdriks"
"445","Äntligen upprättelse för LSS! Må detta sätta stopp för regeringens smygavveckling av personlig assistans. #svpol #räddalss #välfärdssveket","kdriks"
"446","Snart dags för ekonomisk-politisk debatt i Åre. Tune in! Debatten börjar 11.40","kdriks"
"447","Hela uppställningen från @nya_moderaterna @kdriks @sdriks @vansterpartiet @liberalerna @Centerpartiet @miljopartiet @socialdemokrat på #arebiz","kdriks"
